Geschlecht,Jahr,Monat,AlterVon,AlterBis,Anzahl
 1            ,              2019         ,              11           ,              60           ,              64           ,              2617
 1            ,              2019         ,              12           ,              60           ,              64           ,              2711
 1            ,              2019         ,              1            ,              65           ,              69           ,              3712
 1            ,              2019         ,              2            ,              65           ,              69           ,              3534
 1            ,              2019         ,              3            ,              65           ,              69           ,              3640
 1            ,              2019         ,              4            ,              65           ,              69           ,              3409
 1            ,              2019         ,              5            ,              65           ,              69           ,              3489
 1            ,              2019         ,              6            ,              65           ,              69           ,              3288
 1            ,              2019         ,              7            ,              65           ,              69           ,              3486
 1            ,              2019         ,              8            ,              65           ,              69           ,              3394
 1            ,              2019         ,              9            ,              65           ,              69           ,              3188
 1            ,              2019         ,              10           ,              65           ,              69           ,              3408
 1            ,              2019         ,              11           ,              65           ,              69           ,              3400
 1            ,              2019         ,              12           ,              65           ,              69           ,              3582
 1            ,              2019         ,              1            ,              70           ,              74           ,              3949
 1            ,              2019         ,              2            ,              70           ,              74           ,              3905
 1            ,              2019         ,              3            ,              70           ,              74           ,              3991
 1            ,              2019         ,              4            ,              70           ,              74           ,              3701
 1            ,              2019         ,              5            ,              70           ,              74           ,              3637
 1            ,              2019         ,              6            ,              70           ,              74           ,              3553
 1            ,              2019         ,              7            ,              70           ,              74           ,              3747
 1            ,              2019         ,              8            ,              70           ,              74           ,              3531
 1            ,              2019         ,              9            ,              70           ,              74           ,              3330
 1            ,              2019         ,              10           ,              70           ,              74           ,              3726
 1            ,              2019         ,              11           ,              70           ,              74           ,              3747
 1            ,              2019         ,              12           ,              70           ,              74           ,              3953
 1            ,              2019         ,              1            ,              75           ,              79           ,              6733
 1            ,              2019         ,              2            ,              75           ,              79           ,              6468
 1            ,              2019         ,              3            ,              75           ,              79           ,              6926
 1            ,              2019         ,              4            ,              75           ,              79           ,              6212
 1            ,              2019         ,              5            ,              75           ,              79           ,              6257
 1            ,              2019         ,              6            ,              75           ,              79           ,              5961
 1            ,              2019         ,              7            ,              75           ,              79           ,              5880
 1            ,              2019         ,              8            ,              75           ,              79           ,              5647
 1            ,              2019         ,              9            ,              75           ,              79           ,              5508
 1            ,              2019         ,              10           ,              75           ,              79           ,              6013
 1            ,              2019         ,              11           ,              75           ,              79           ,              5997
 1            ,              2019         ,              12           ,              75           ,              79           ,              6422
 1            ,              2019         ,              1            ,              80           ,              84           ,              8226
 1            ,              2019         ,              2            ,              80           ,              84           ,              8012
 1            ,              2019         ,              3            ,              80           ,              84           ,              8337
 1            ,              2019         ,              4            ,              80           ,              84           ,              7629
 1            ,              2019         ,              5            ,              80           ,              84           ,              7461
 1            ,              2019         ,              6            ,              80           ,              84           ,              7213
 1            ,              2019         ,              7            ,              80           ,              84           ,              7594
 1            ,              2019         ,              8            ,              80           ,              84           ,              7297
 1            ,              2019         ,              9            ,              80           ,              84           ,              7050
 1            ,              2019         ,              10           ,              80           ,              84           ,              7703
 1            ,              2019         ,              11           ,              80           ,              84           ,              7937
 1            ,              2019         ,              12           ,              80           ,              84           ,              8309
 1            ,              2019         ,              1            ,              85           ,              89           ,              6577
 1            ,              2019         ,              2            ,              85           ,              89           ,              6352
 1            ,              2019         ,              3            ,              85           ,              89           ,              6668
 1            ,              2019         ,              4            ,              85           ,              89           ,              5935
 1            ,              2019         ,              5            ,              85           ,              89           ,              5621
 1            ,              2019         ,              6            ,              85           ,              89           ,              5561
 1            ,              2019         ,              7            ,              85           ,              89           ,              5821
 1            ,              2019         ,              8            ,              85           ,              89           ,              5499
 1            ,              2019         ,              9            ,              85           ,              89           ,              5284
 1            ,              2019         ,              10           ,              85           ,              89           ,              5917
 1            ,              2019         ,              11           ,              85           ,              89           ,              6040
 1            ,              2019         ,              12           ,              85           ,              89           ,              6722
 1            ,              2019         ,              1            ,              90           ,              94           ,              3882
 1            ,              2019         ,              2            ,              90           ,              94           ,              3523
 1            ,              2019         ,              3            ,              90           ,              94           ,              3916
 1            ,              2019         ,              4            ,              90           ,              94           ,              3548
 1            ,              2019         ,              5            ,              90           ,              94           ,              3367
 1            ,              2019         ,              6            ,              90           ,              94           ,              3234
 1            ,              2019         ,              7            ,              90           ,              94           ,              3365
 1            ,              2019         ,              8            ,              90           ,              94           ,              3115
 1            ,              2019         ,              9            ,              90           ,              94           ,              3162
 1            ,              2019         ,              10           ,              90           ,              94           ,              3517
 1            ,              2019         ,              11           ,              90           ,              94           ,              3639
 1            ,              2019         ,              12           ,              90           ,              94           ,              4014
 1            ,              2019         ,              1            ,              95           ,              100          ,              1040
 1            ,              2019         ,              2            ,              95           ,              100          ,              930
 1            ,              2019         ,              3            ,              95           ,              100          ,              1037
 1            ,              2019         ,              4            ,              95           ,              100          ,              882
 1            ,              2019         ,              5            ,              95           ,              100          ,              896
 1            ,              2019         ,              6            ,              95           ,              100          ,              829
 1            ,              2019         ,              7            ,              95           ,              100          ,              860
 1            ,              2019         ,              8            ,              95           ,              100          ,              790
 1            ,              2019         ,              9            ,              95           ,              100          ,              800
 1            ,              2019         ,              10           ,              95           ,              100          ,              894
 1            ,              2019         ,              11           ,              95           ,              100          ,              975
 1            ,              2019         ,              12           ,              95           ,              100          ,              1047
 1            ,              2018         ,              1            ,              0            ,              14           ,              170
 1            ,              2018         ,              2            ,              0            ,              14           ,              143
 1            ,              2018         ,              3            ,              0            ,              14           ,              178
 1            ,              2018         ,              4            ,              0            ,              14           ,              175
 1            ,              2018         ,              5            ,              0            ,              14           ,              140
 1            ,              2018         ,              6            ,              0            ,              14           ,              182
 1            ,              2018         ,              7            ,              0            ,              14           ,              176
 1            ,              2018         ,              8            ,              0            ,              14           ,              178
 1            ,              2018         ,              9            ,              0            ,              14           ,              150
 1            ,              2018         ,              10           ,              0            ,              14           ,              186
 1            ,              2018         ,              11           ,              0            ,              14           ,              175
 1            ,              2018         ,              12           ,              0            ,              14           ,              164
 1            ,              2018         ,              1            ,              15           ,              29           ,              268
 1            ,              2018         ,              2            ,              15           ,              29           ,              223
 1            ,              2018         ,              3            ,              15           ,              29           ,              260
 1            ,              2018         ,              4            ,              15           ,              29           ,              243
 1            ,              2018         ,              5            ,              15           ,              29           ,              260
 1            ,              2018         ,              6            ,              15           ,              29           ,              237
 1            ,              2018         ,              7            ,              15           ,              29           ,              283
 1            ,              2018         ,              8            ,              15           ,              29           ,              259
 1            ,              2018         ,              9            ,              15           ,              29           ,              240
 1            ,              2018         ,              10           ,              15           ,              29           ,              242
 1            ,              2018         ,              11           ,              15           ,              29           ,              239
 1            ,              2018         ,              12           ,              15           ,              29           ,              220
 1            ,              2018         ,              1            ,              30           ,              34           ,              156
 1            ,              2018         ,              2            ,              30           ,              34           ,              131
 1            ,              2018         ,              3            ,              30           ,              34           ,              165
 1            ,              2018         ,              4            ,              30           ,              34           ,              136
 1            ,              2018         ,              5            ,              30           ,              34           ,              147
 1            ,              2018         ,              6            ,              30           ,              34           ,              136
 1            ,              2018         ,              7            ,              30           ,              34           ,              158
 1            ,              2018         ,              8            ,              30           ,              34           ,              147
 1            ,              2018         ,              9            ,              30           ,              34           ,              129
 1            ,              2018         ,              10           ,              30           ,              34           ,              140
 1            ,              2018         ,              11           ,              30           ,              34           ,              138
 1            ,              2018         ,              12           ,              30           ,              34           ,              141
 1            ,              2018         ,              1            ,              35           ,              39           ,              209
 1            ,              2018         ,              2            ,              35           ,              39           ,              186
 1            ,              2018         ,              3            ,              35           ,              39           ,              231
 1            ,              2018         ,              4            ,              35           ,              39           ,              208
 1            ,              2018         ,              5            ,              35           ,              39           ,              220
 1            ,              2018         ,              6            ,              35           ,              39           ,              211
 1            ,              2018         ,              7            ,              35           ,              39           ,              215
 1            ,              2018         ,              8            ,              35           ,              39           ,              205
 1            ,              2018         ,              9            ,              35           ,              39           ,              189
 1            ,              2018         ,              10           ,              35           ,              39           ,              188
 1            ,              2018         ,              11           ,              35           ,              39           ,              211
 1            ,              2018         ,              12           ,              35           ,              39           ,              204
 1            ,              2018         ,              1            ,              40           ,              44           ,              343
 1            ,              2018         ,              2            ,              40           ,              44           ,              295
 1            ,              2018         ,              3            ,              40           ,              44           ,              328
 1            ,              2018         ,              4            ,              40           ,              44           ,              279
 1            ,              2018         ,              5            ,              40           ,              44           ,              306
 1            ,              2018         ,              6            ,              40           ,              44           ,              264
 1            ,              2018         ,              7            ,              40           ,              44           ,              329
 1            ,              2018         ,              8            ,              40           ,              44           ,              313
 1            ,              2018         ,              9            ,              40           ,              44           ,              287
 1            ,              2018         ,              10           ,              40           ,              44           ,              271
 1            ,              2018         ,              11           ,              40           ,              44           ,              279
 1            ,              2018         ,              12           ,              40           ,              44           ,              293
 1            ,              2018         ,              1            ,              45           ,              49           ,              689
 1            ,              2018         ,              2            ,              45           ,              49           ,              595
 1            ,              2018         ,              3            ,              45           ,              49           ,              669
 1            ,              2018         ,              4            ,              45           ,              49           ,              594
 1            ,              2018         ,              5            ,              45           ,              49           ,              570
 1            ,              2018         ,              6            ,              45           ,              49           ,              546
 1            ,              2018         ,              7            ,              45           ,              49           ,              615
 1            ,              2018         ,              8            ,              45           ,              49           ,              609
 1            ,              2018         ,              9            ,              45           ,              49           ,              531
 1            ,              2018         ,              10           ,              45           ,              49           ,              551
 1            ,              2018         ,              11           ,              45           ,              49           ,              519
 1            ,              2018         ,              12           ,              45           ,              49           ,              541
 1            ,              2018         ,              1            ,              50           ,              54           ,              1312
 1            ,              2018         ,              2            ,              50           ,              54           ,              1243
 1            ,              2018         ,              3            ,              50           ,              54           ,              1470
 1            ,              2018         ,              4            ,              50           ,              54           ,              1231
 1            ,              2018         ,              5            ,              50           ,              54           ,              1216
 1            ,              2018         ,              6            ,              50           ,              54           ,              1198
 1            ,              2018         ,              7            ,              50           ,              54           ,              1147
 1            ,              2018         ,              8            ,              50           ,              54           ,              1230
 1            ,              2018         ,              9            ,              50           ,              54           ,              1138
 1            ,              2018         ,              10           ,              50           ,              54           ,              1201
 1            ,              2018         ,              11           ,              50           ,              54           ,              1138
 1            ,              2018         ,              12           ,              50           ,              54           ,              1148
 1            ,              2018         ,              1            ,              55           ,              59           ,              2062
 1            ,              2018         ,              2            ,              55           ,              59           ,              1959
 1            ,              2018         ,              3            ,              55           ,              59           ,              2437
 1            ,              2018         ,              4            ,              55           ,              59           ,              2088
 1            ,              2018         ,              5            ,              55           ,              59           ,              1916
 1            ,              2018         ,              6            ,              55           ,              59           ,              1793
 1            ,              2018         ,              7            ,              55           ,              59           ,              1938
 1            ,              2018         ,              8            ,              55           ,              59           ,              1980
 1            ,              2018         ,              9            ,              55           ,              59           ,              1752
 1            ,              2018         ,              10           ,              55           ,              59           ,              1938
 1            ,              2018         ,              11           ,              55           ,              59           ,              1938
 1            ,              2018         ,              12           ,              55           ,              59           ,              1915
 1            ,              2018         ,              1            ,              60           ,              64           ,              2847
 1            ,              2018         ,              2            ,              60           ,              64           ,              2671
 1            ,              2018         ,              3            ,              60           ,              64           ,              3188
 1            ,              2018         ,              4            ,              60           ,              64           ,              2691
 1            ,              2018         ,              5            ,              60           ,              64           ,              2589
 1            ,              2018         ,              6            ,              60           ,              64           ,              2530
 1            ,              2018         ,              7            ,              60           ,              64           ,              2665
 1            ,              2018         ,              8            ,              60           ,              64           ,              2654
 1            ,              2018         ,              9            ,              60           ,              64           ,              2399
 1            ,              2018         ,              10           ,              60           ,              64           ,              2557
 1            ,              2018         ,              11           ,              60           ,              64           ,              2507
 1            ,              2018         ,              12           ,              60           ,              64           ,              2680
 1            ,              2018         ,              1            ,              65           ,              69           ,              3591
 1            ,              2018         ,              2            ,              65           ,              69           ,              3503
 1            ,              2018         ,              3            ,              65           ,              69           ,              4315
 1            ,              2018         ,              4            ,              65           ,              69           ,              3432
 1            ,              2018         ,              5            ,              65           ,              69           ,              3329
 1            ,              2018         ,              6            ,              65           ,              69           ,              3062
 1            ,              2018         ,              7            ,              65           ,              69           ,              3393
 1            ,              2018         ,              8            ,              65           ,              69           ,              3532
 1            ,              2018         ,              9            ,              65           ,              69           ,              3175
 1            ,              2018         ,              10           ,              65           ,              69           ,              3268
 1            ,              2018         ,              11           ,              65           ,              69           ,              3324
 1            ,              2018         ,              12           ,              65           ,              69           ,              3464
 1            ,              2018         ,              1            ,              70           ,              74           ,              4088
 1            ,              2018         ,              2            ,              70           ,              74           ,              4190
 1            ,              2018         ,              3            ,              70           ,              74           ,              4914
 1            ,              2018         ,              4            ,              70           ,              74           ,              3748
 1            ,              2018         ,              5            ,              70           ,              74           ,              3629
 1            ,              2018         ,              6            ,              70           ,              74           ,              3341
 1            ,              2018         ,              7            ,              70           ,              74           ,              3668
 1            ,              2018         ,              8            ,              70           ,              74           ,              3735
 1            ,              2018         ,              9            ,              70           ,              74           ,              3419
 1            ,              2018         ,              10           ,              70           ,              74           ,              3625
 1            ,              2018         ,              11           ,              70           ,              74           ,              3513
 1            ,              2018         ,              12           ,              70           ,              74           ,              3885
 1            ,              2018         ,              1            ,              75           ,              79           ,              7155
 1            ,              2018         ,              2            ,              75           ,              79           ,              7114
 1            ,              2018         ,              3            ,              75           ,              79           ,              8621
 1            ,              2018         ,              4            ,              75           ,              79           ,              6707
 1            ,              2018         ,              5            ,              75           ,              79           ,              6199
 1            ,              2018         ,              6            ,              75           ,              79           ,              5822
 1            ,              2018         ,              7            ,              75           ,              79           ,              6187
 1            ,              2018         ,              8            ,              75           ,              79           ,              6412
 1            ,              2018         ,              9            ,              75           ,              79           ,              5604
 1            ,              2018         ,              10           ,              75           ,              79           ,              6078
 1            ,              2018         ,              11           ,              75           ,              79           ,              6083
 1            ,              2018         ,              12           ,              75           ,              79           ,              6531
 1            ,              2018         ,              1            ,              80           ,              84           ,              7861
 1            ,              2018         ,              2            ,              80           ,              84           ,              7896
 1            ,              2018         ,              3            ,              80           ,              84           ,              9831
 1            ,              2018         ,              4            ,              80           ,              84           ,              7359
 1            ,              2018         ,              5            ,              80           ,              84           ,              7130
 1            ,              2018         ,              6            ,              80           ,              84           ,              6566
 1            ,              2018         ,              7            ,              80           ,              84           ,              6953
 1            ,              2018         ,              8            ,              80           ,              84           ,              7209
 1            ,              2018         ,              9            ,              80           ,              84           ,              6666
 1            ,              2018         ,              10           ,              80           ,              84           ,              7050
 1            ,              2018         ,              11           ,              80           ,              84           ,              7470
 1            ,              2018         ,              12           ,              80           ,              84           ,              8034
 1            ,              2018         ,              1            ,              85           ,              89           ,              6596
 1            ,              2018         ,              2            ,              85           ,              89           ,              6734
 1            ,              2018         ,              3            ,              85           ,              89           ,              8353
 1            ,              2018         ,              4            ,              85           ,              89           ,              6010
 1            ,              2018         ,              5            ,              85           ,              89           ,              5717
 1            ,              2018         ,              6            ,              85           ,              89           ,              5237
 1            ,              2018         ,              7            ,              85           ,              89           ,              5738
 1            ,              2018         ,              8            ,              85           ,              89           ,              6040
 1            ,              2018         ,              9            ,              85           ,              89           ,              5133
 1            ,              2018         ,              10           ,              85           ,              89           ,              5625
 1            ,              2018         ,              11           ,              85           ,              89           ,              5668
 1            ,              2018         ,              12           ,              85           ,              89           ,              6126
 1            ,              2018         ,              1            ,              90           ,              94           ,              3606
 1            ,              2018         ,              2            ,              90           ,              94           ,              3710
 1            ,              2018         ,              3            ,              90           ,              94           ,              4699
 1            ,              2018         ,              4            ,              90           ,              94           ,              3224
 1            ,              2018         ,              5            ,              90           ,              94           ,              2907
 1            ,              2018         ,              6            ,              90           ,              94           ,              2828
 1            ,              2018         ,              7            ,              90           ,              94           ,              3113
 1            ,              2018         ,              8            ,              90           ,              94           ,              3231
 1            ,              2018         ,              9            ,              90           ,              94           ,              2857
 1            ,              2018         ,              10           ,              90           ,              94           ,              3176
 1            ,              2018         ,              11           ,              90           ,              94           ,              3260
 1            ,              2018         ,              12           ,              90           ,              94           ,              3683
 1            ,              2018         ,              1            ,              95           ,              100          ,              979
 1            ,              2018         ,              2            ,              95           ,              100          ,              1039
 1            ,              2018         ,              3            ,              95           ,              100          ,              1290
 1            ,              2018         ,              4            ,              95           ,              100          ,              917
 1            ,              2018         ,              5            ,              95           ,              100          ,              796
 1            ,              2018         ,              6            ,              95           ,              100          ,              764
 1            ,              2018         ,              7            ,              95           ,              100          ,              782
 1            ,              2018         ,              8            ,              95           ,              100          ,              885
 1            ,              2018         ,              9            ,              95           ,              100          ,              720
 1            ,              2018         ,              10           ,              95           ,              100          ,              849
 1            ,              2018         ,              11           ,              95           ,              100          ,              836
 1            ,              2018         ,              12           ,              95           ,              100          ,              1049
 1            ,              2017         ,              1            ,              0            ,              14           ,              186
 1            ,              2017         ,              2            ,              0            ,              14           ,              157
 1            ,              2017         ,              3            ,              0            ,              14           ,              194
 1            ,              2017         ,              4            ,              0            ,              14           ,              158
 1            ,              2017         ,              5            ,              0            ,              14           ,              154
 1            ,              2017         ,              6            ,              0            ,              14           ,              149
 1            ,              2017         ,              7            ,              0            ,              14           ,              183
 1            ,              2017         ,              8            ,              0            ,              14           ,              165
 1            ,              2017         ,              9            ,              0            ,              14           ,              138
 1            ,              2017         ,              10           ,              0            ,              14           ,              158
 1            ,              2017         ,              11           ,              0            ,              14           ,              143
 1            ,              2017         ,              12           ,              0            ,              14           ,              164
 1            ,              2017         ,              1            ,              15           ,              29           ,              285
 1            ,              2017         ,              2            ,              15           ,              29           ,              235
 1            ,              2017         ,              3            ,              15           ,              29           ,              257
 1            ,              2017         ,              4            ,              15           ,              29           ,              233
 1            ,              2017         ,              5            ,              15           ,              29           ,              248
 1            ,              2017         ,              6            ,              15           ,              29           ,              254
 1            ,              2017         ,              7            ,              15           ,              29           ,              231
 1            ,              2017         ,              8            ,              15           ,              29           ,              223
 1            ,              2017         ,              9            ,              15           ,              29           ,              236
 1            ,              2017         ,              10           ,              15           ,              29           ,              224
 1            ,              2017         ,              11           ,              15           ,              29           ,              222
 1            ,              2017         ,              12           ,              15           ,              29           ,              246
 1            ,              2017         ,              1            ,              30           ,              34           ,              161
 1            ,              2017         ,              2            ,              30           ,              34           ,              154
 1            ,              2017         ,              3            ,              30           ,              34           ,              167
 1            ,              2017         ,              4            ,              30           ,              34           ,              171
 1            ,              2017         ,              5            ,              30           ,              34           ,              168
 1            ,              2017         ,              6            ,              30           ,              34           ,              160
 1            ,              2017         ,              7            ,              30           ,              34           ,              161
 1            ,              2017         ,              8            ,              30           ,              34           ,              142
