Geschlecht,Jahr,Monat,AlterVon,AlterBis,Anzahl
 1            ,              2002         ,              7            ,              30           ,              34           ,              234
 1            ,              2002         ,              8            ,              30           ,              34           ,              236
 1            ,              2002         ,              9            ,              30           ,              34           ,              233
 1            ,              2002         ,              10           ,              30           ,              34           ,              231
 1            ,              2002         ,              11           ,              30           ,              34           ,              236
 1            ,              2002         ,              12           ,              30           ,              34           ,              189
 1            ,              2002         ,              1            ,              35           ,              39           ,              413
 1            ,              2002         ,              2            ,              35           ,              39           ,              372
 1            ,              2002         ,              3            ,              35           ,              39           ,              461
 1            ,              2002         ,              4            ,              35           ,              39           ,              377
 1            ,              2002         ,              5            ,              35           ,              39           ,              428
 1            ,              2002         ,              6            ,              35           ,              39           ,              387
 1            ,              2002         ,              7            ,              35           ,              39           ,              404
 1            ,              2002         ,              8            ,              35           ,              39           ,              405
 1            ,              2002         ,              9            ,              35           ,              39           ,              421
 1            ,              2002         ,              10           ,              35           ,              39           ,              422
 1            ,              2002         ,              11           ,              35           ,              39           ,              409
 1            ,              2002         ,              12           ,              35           ,              39           ,              393
 1            ,              2002         ,              1            ,              40           ,              44           ,              680
 1            ,              2002         ,              2            ,              40           ,              44           ,              648
 1            ,              2002         ,              3            ,              40           ,              44           ,              642
 1            ,              2002         ,              4            ,              40           ,              44           ,              641
 1            ,              2002         ,              5            ,              40           ,              44           ,              603
 1            ,              2002         ,              6            ,              40           ,              44           ,              632
 1            ,              2002         ,              7            ,              40           ,              44           ,              663
 1            ,              2002         ,              8            ,              40           ,              44           ,              682
 1            ,              2002         ,              9            ,              40           ,              44           ,              627
 1            ,              2002         ,              10           ,              40           ,              44           ,              637
 1            ,              2002         ,              11           ,              40           ,              44           ,              636
 1            ,              2002         ,              12           ,              40           ,              44           ,              633
 1            ,              2002         ,              1            ,              45           ,              49           ,              981
 1            ,              2002         ,              2            ,              45           ,              49           ,              898
 1            ,              2002         ,              3            ,              45           ,              49           ,              1038
 1            ,              2002         ,              4            ,              45           ,              49           ,              953
 1            ,              2002         ,              5            ,              45           ,              49           ,              959
 1            ,              2002         ,              6            ,              45           ,              49           ,              938
 1            ,              2002         ,              7            ,              45           ,              49           ,              961
 1            ,              2002         ,              8            ,              45           ,              49           ,              928
 1            ,              2002         ,              9            ,              45           ,              49           ,              870
 1            ,              2002         ,              10           ,              45           ,              49           ,              986
 1            ,              2002         ,              11           ,              45           ,              49           ,              913
 1            ,              2002         ,              12           ,              45           ,              49           ,              988
 1            ,              2002         ,              1            ,              50           ,              54           ,              1377
 1            ,              2002         ,              2            ,              50           ,              54           ,              1183
 1            ,              2002         ,              3            ,              50           ,              54           ,              1408
 1            ,              2002         ,              4            ,              50           ,              54           ,              1271
 1            ,              2002         ,              5            ,              50           ,              54           ,              1313
 1            ,              2002         ,              6            ,              50           ,              54           ,              1214
 1            ,              2002         ,              7            ,              50           ,              54           ,              1306
 1            ,              2002         ,              8            ,              50           ,              54           ,              1297
 1            ,              2002         ,              9            ,              50           ,              54           ,              1239
 1            ,              2002         ,              10           ,              50           ,              54           ,              1373
 1            ,              2002         ,              11           ,              50           ,              54           ,              1352
 1            ,              2002         ,              12           ,              50           ,              54           ,              1381
 1            ,              2002         ,              1            ,              55           ,              59           ,              1806
 1            ,              2002         ,              2            ,              55           ,              59           ,              1582
 1            ,              2002         ,              3            ,              55           ,              59           ,              1745
 1            ,              2002         ,              4            ,              55           ,              59           ,              1699
 1            ,              2002         ,              5            ,              55           ,              59           ,              1737
 1            ,              2002         ,              6            ,              55           ,              59           ,              1658
 1            ,              2002         ,              7            ,              55           ,              59           ,              1643
 1            ,              2002         ,              8            ,              55           ,              59           ,              1643
 1            ,              2002         ,              9            ,              55           ,              59           ,              1617
 1            ,              2002         ,              10           ,              55           ,              59           ,              1658
 1            ,              2002         ,              11           ,              55           ,              59           ,              1708
 1            ,              2002         ,              12           ,              55           ,              59           ,              1823
 1            ,              2002         ,              1            ,              60           ,              64           ,              3551
 1            ,              2002         ,              2            ,              60           ,              64           ,              3062
 1            ,              2002         ,              3            ,              60           ,              64           ,              3379
 1            ,              2002         ,              4            ,              60           ,              64           ,              3289
 1            ,              2002         ,              5            ,              60           ,              64           ,              3259
 1            ,              2002         ,              6            ,              60           ,              64           ,              3113
 1            ,              2002         ,              7            ,              60           ,              64           ,              3205
 1            ,              2002         ,              8            ,              60           ,              64           ,              3187
 1            ,              2002         ,              9            ,              60           ,              64           ,              3011
 1            ,              2002         ,              10           ,              60           ,              64           ,              3207
 1            ,              2002         ,              11           ,              60           ,              64           ,              3144
 1            ,              2002         ,              12           ,              60           ,              64           ,              3398
 1            ,              2002         ,              1            ,              65           ,              69           ,              4096
 1            ,              2002         ,              2            ,              65           ,              69           ,              3677
 1            ,              2002         ,              3            ,              65           ,              69           ,              4088
 1            ,              2002         ,              4            ,              65           ,              69           ,              3990
 1            ,              2002         ,              5            ,              65           ,              69           ,              3959
 1            ,              2002         ,              6            ,              65           ,              69           ,              3802
 1            ,              2002         ,              7            ,              65           ,              69           ,              3886
 1            ,              2002         ,              8            ,              65           ,              69           ,              3917
 1            ,              2002         ,              9            ,              65           ,              69           ,              3635
 1            ,              2002         ,              10           ,              65           ,              69           ,              3957
 1            ,              2002         ,              11           ,              65           ,              69           ,              3922
 1            ,              2002         ,              12           ,              65           ,              69           ,              4175
 1            ,              2002         ,              1            ,              70           ,              74           ,              5243
 1            ,              2002         ,              2            ,              70           ,              74           ,              4534
 1            ,              2002         ,              3            ,              70           ,              74           ,              5259
 1            ,              2002         ,              4            ,              70           ,              74           ,              5009
 1            ,              2002         ,              5            ,              70           ,              74           ,              4815
 1            ,              2002         ,              6            ,              70           ,              74           ,              4586
 1            ,              2002         ,              7            ,              70           ,              74           ,              4808
 1            ,              2002         ,              8            ,              70           ,              74           ,              4662
 1            ,              2002         ,              9            ,              70           ,              74           ,              4538
 1            ,              2002         ,              10           ,              70           ,              74           ,              4966
 1            ,              2002         ,              11           ,              70           ,              74           ,              4771
 1            ,              2002         ,              12           ,              70           ,              74           ,              5228
 1            ,              2002         ,              1            ,              75           ,              79           ,              5031
 1            ,              2002         ,              2            ,              75           ,              79           ,              4522
 1            ,              2002         ,              3            ,              75           ,              79           ,              5155
 1            ,              2002         ,              4            ,              75           ,              79           ,              4971
 1            ,              2002         ,              5            ,              75           ,              79           ,              4546
 1            ,              2002         ,              6            ,              75           ,              79           ,              4592
 1            ,              2002         ,              7            ,              75           ,              79           ,              4523
 1            ,              2002         ,              8            ,              75           ,              79           ,              4559
 1            ,              2002         ,              9            ,              75           ,              79           ,              4284
 1            ,              2002         ,              10           ,              75           ,              79           ,              4913
 1            ,              2002         ,              11           ,              75           ,              79           ,              4716
 1            ,              2002         ,              12           ,              75           ,              79           ,              5398
 1            ,              2002         ,              1            ,              80           ,              84           ,              4329
 1            ,              2002         ,              2            ,              80           ,              84           ,              3818
 1            ,              2002         ,              3            ,              80           ,              84           ,              4299
 1            ,              2002         ,              4            ,              80           ,              84           ,              4203
 1            ,              2002         ,              5            ,              80           ,              84           ,              4059
 1            ,              2002         ,              6            ,              80           ,              84           ,              3902
 1            ,              2002         ,              7            ,              80           ,              84           ,              3995
 1            ,              2002         ,              8            ,              80           ,              84           ,              3957
 1            ,              2002         ,              9            ,              80           ,              84           ,              3827
 1            ,              2002         ,              10           ,              80           ,              84           ,              4336
 1            ,              2002         ,              11           ,              80           ,              84           ,              4329
 1            ,              2002         ,              12           ,              80           ,              84           ,              5063
 1            ,              2002         ,              1            ,              85           ,              89           ,              3698
 1            ,              2002         ,              2            ,              85           ,              89           ,              3112
 1            ,              2002         ,              3            ,              85           ,              89           ,              3552
 1            ,              2002         ,              4            ,              85           ,              89           ,              3423
 1            ,              2002         ,              5            ,              85           ,              89           ,              3100
 1            ,              2002         ,              6            ,              85           ,              89           ,              2950
 1            ,              2002         ,              7            ,              85           ,              89           ,              2927
 1            ,              2002         ,              8            ,              85           ,              89           ,              2951
 1            ,              2002         ,              9            ,              85           ,              89           ,              2871
 1            ,              2002         ,              10           ,              85           ,              89           ,              3116
 1            ,              2002         ,              11           ,              85           ,              89           ,              3024
 1            ,              2002         ,              12           ,              85           ,              89           ,              3474
 1            ,              2002         ,              1            ,              90           ,              94           ,              2098
 1            ,              2002         ,              2            ,              90           ,              94           ,              1829
 1            ,              2002         ,              3            ,              90           ,              94           ,              2010
 1            ,              2002         ,              4            ,              90           ,              94           ,              2033
 1            ,              2002         ,              5            ,              90           ,              94           ,              1811
 1            ,              2002         ,              6            ,              90           ,              94           ,              1780
 1            ,              2002         ,              7            ,              90           ,              94           ,              1766
 1            ,              2002         ,              8            ,              90           ,              94           ,              1712
 1            ,              2002         ,              9            ,              90           ,              94           ,              1658
 1            ,              2002         ,              10           ,              90           ,              94           ,              1989
 1            ,              2002         ,              11           ,              90           ,              94           ,              2011
 1            ,              2002         ,              12           ,              90           ,              94           ,              2402
 1            ,              2002         ,              1            ,              95           ,              100          ,              572
 1            ,              2002         ,              2            ,              95           ,              100          ,              446
 1            ,              2002         ,              3            ,              95           ,              100          ,              500
 1            ,              2002         ,              4            ,              95           ,              100          ,              494
 1            ,              2002         ,              5            ,              95           ,              100          ,              453
 1            ,              2002         ,              6            ,              95           ,              100          ,              428
 1            ,              2002         ,              7            ,              95           ,              100          ,              432
 1            ,              2002         ,              8            ,              95           ,              100          ,              388
 1            ,              2002         ,              9            ,              95           ,              100          ,              398
 1            ,              2002         ,              10           ,              95           ,              100          ,              479
 1            ,              2002         ,              11           ,              95           ,              100          ,              470
 1            ,              2002         ,              12           ,              95           ,              100          ,              588
 1            ,              2001         ,              1            ,              0            ,              14           ,              292
 1            ,              2001         ,              2            ,              0            ,              14           ,              213
 1            ,              2001         ,              3            ,              0            ,              14           ,              280
 1            ,              2001         ,              4            ,              0            ,              14           ,              218
 1            ,              2001         ,              5            ,              0            ,              14           ,              240
 1            ,              2001         ,              6            ,              0            ,              14           ,              237
 1            ,              2001         ,              7            ,              0            ,              14           ,              248
 1            ,              2001         ,              8            ,              0            ,              14           ,              251
 1            ,              2001         ,              9            ,              0            ,              14           ,              207
 1            ,              2001         ,              10           ,              0            ,              14           ,              229
 1            ,              2001         ,              11           ,              0            ,              14           ,              232
 1            ,              2001         ,              12           ,              0            ,              14           ,              259
 1            ,              2001         ,              1            ,              15           ,              29           ,              417
 1            ,              2001         ,              2            ,              15           ,              29           ,              358
 1            ,              2001         ,              3            ,              15           ,              29           ,              424
 1            ,              2001         ,              4            ,              15           ,              29           ,              405
 1            ,              2001         ,              5            ,              15           ,              29           ,              499
 1            ,              2001         ,              6            ,              15           ,              29           ,              475
 1            ,              2001         ,              7            ,              15           ,              29           ,              489
 1            ,              2001         ,              8            ,              15           ,              29           ,              505
 1            ,              2001         ,              9            ,              15           ,              29           ,              414
 1            ,              2001         ,              10           ,              15           ,              29           ,              434
 1            ,              2001         ,              11           ,              15           ,              29           ,              406
 1            ,              2001         ,              12           ,              15           ,              29           ,              409
 1            ,              2001         ,              1            ,              30           ,              34           ,              247
 1            ,              2001         ,              2            ,              30           ,              34           ,              250
 1            ,              2001         ,              3            ,              30           ,              34           ,              282
 1            ,              2001         ,              4            ,              30           ,              34           ,              240
 1            ,              2001         ,              5            ,              30           ,              34           ,              297
 1            ,              2001         ,              6            ,              30           ,              34           ,              262
 1            ,              2001         ,              7            ,              30           ,              34           ,              284
 1            ,              2001         ,              8            ,              30           ,              34           ,              241
 1            ,              2001         ,              9            ,              30           ,              34           ,              228
 1            ,              2001         ,              10           ,              30           ,              34           ,              239
 1            ,              2001         ,              11           ,              30           ,              34           ,              224
 1            ,              2001         ,              12           ,              30           ,              34           ,              225
 1            ,              2001         ,              1            ,              35           ,              39           ,              448
 1            ,              2001         ,              2            ,              35           ,              39           ,              416
 1            ,              2001         ,              3            ,              35           ,              39           ,              426
 1            ,              2001         ,              4            ,              35           ,              39           ,              406
 1            ,              2001         ,              5            ,              35           ,              39           ,              438
 1            ,              2001         ,              6            ,              35           ,              39           ,              420
 1            ,              2001         ,              7            ,              35           ,              39           ,              479
 1            ,              2001         ,              8            ,              35           ,              39           ,              422
 1            ,              2001         ,              9            ,              35           ,              39           ,              406
 1            ,              2001         ,              10           ,              35           ,              39           ,              464
 1            ,              2001         ,              11           ,              35           ,              39           ,              395
 1            ,              2001         ,              12           ,              35           ,              39           ,              382
 1            ,              2001         ,              1            ,              40           ,              44           ,              708
 1            ,              2001         ,              2            ,              40           ,              44           ,              574
 1            ,              2001         ,              3            ,              40           ,              44           ,              624
 1            ,              2001         ,              4            ,              40           ,              44           ,              684
 1            ,              2001         ,              5            ,              40           ,              44           ,              621
 1            ,              2001         ,              6            ,              40           ,              44           ,              589
 1            ,              2001         ,              7            ,              40           ,              44           ,              656
 1            ,              2001         ,              8            ,              40           ,              44           ,              663
 1            ,              2001         ,              9            ,              40           ,              44           ,              613
 1            ,              2001         ,              10           ,              40           ,              44           ,              634
 1            ,              2001         ,              11           ,              40           ,              44           ,              638
 1            ,              2001         ,              12           ,              40           ,              44           ,              666
 1            ,              2001         ,              1            ,              45           ,              49           ,              986
 1            ,              2001         ,              2            ,              45           ,              49           ,              877
 1            ,              2001         ,              3            ,              45           ,              49           ,              977
 1            ,              2001         ,              4            ,              45           ,              49           ,              909
 1            ,              2001         ,              5            ,              45           ,              49           ,              947
 1            ,              2001         ,              6            ,              45           ,              49           ,              943
 1            ,              2001         ,              7            ,              45           ,              49           ,              974
 1            ,              2001         ,              8            ,              45           ,              49           ,              952
 1            ,              2001         ,              9            ,              45           ,              49           ,              931
 1            ,              2001         ,              10           ,              45           ,              49           ,              886
 1            ,              2001         ,              11           ,              45           ,              49           ,              925
 1            ,              2001         ,              12           ,              45           ,              49           ,              936
 1            ,              2001         ,              1            ,              50           ,              54           ,              1316
 1            ,              2001         ,              2            ,              50           ,              54           ,              1108
 1            ,              2001         ,              3            ,              50           ,              54           ,              1222
 1            ,              2001         ,              4            ,              50           ,              54           ,              1195
 1            ,              2001         ,              5            ,              50           ,              54           ,              1265
 1            ,              2001         ,              6            ,              50           ,              54           ,              1200
 1            ,              2001         ,              7            ,              50           ,              54           ,              1280
 1            ,              2001         ,              8            ,              50           ,              54           ,              1229
 1            ,              2001         ,              9            ,              50           ,              54           ,              1203
 1            ,              2001         ,              10           ,              50           ,              54           ,              1239
 1            ,              2001         ,              11           ,              50           ,              54           ,              1274
 1            ,              2001         ,              12           ,              50           ,              54           ,              1423
 1            ,              2001         ,              1            ,              55           ,              59           ,              1980
 1            ,              2001         ,              2            ,              55           ,              59           ,              1779
 1            ,              2001         ,              3            ,              55           ,              59           ,              1903
 1            ,              2001         ,              4            ,              55           ,              59           ,              1803
 1            ,              2001         ,              5            ,              55           ,              59           ,              1902
 1            ,              2001         ,              6            ,              55           ,              59           ,              1869
 1            ,              2001         ,              7            ,              55           ,              59           ,              1764
 1            ,              2001         ,              8            ,              55           ,              59           ,              1835
 1            ,              2001         ,              9            ,              55           ,              59           ,              1625
 1            ,              2001         ,              10           ,              55           ,              59           ,              1775
 1            ,              2001         ,              11           ,              55           ,              59           ,              1690
 1            ,              2001         ,              12           ,              55           ,              59           ,              1756
 1            ,              2001         ,              1            ,              60           ,              64           ,              3508
 1            ,              2001         ,              2            ,              60           ,              64           ,              3120
 1            ,              2001         ,              3            ,              60           ,              64           ,              3390
 1            ,              2001         ,              4            ,              60           ,              64           ,              3279
 1            ,              2001         ,              5            ,              60           ,              64           ,              3330
 1            ,              2001         ,              6            ,              60           ,              64           ,              3246
 1            ,              2001         ,              7            ,              60           ,              64           ,              3448
 1            ,              2001         ,              8            ,              60           ,              64           ,              3144
 1            ,              2001         ,              9            ,              60           ,              64           ,              3153
 1            ,              2001         ,              10           ,              60           ,              64           ,              3303
 1            ,              2001         ,              11           ,              60           ,              64           ,              3220
 1            ,              2001         ,              12           ,              60           ,              64           ,              3497
 1            ,              2001         ,              1            ,              65           ,              69           ,              3898
 1            ,              2001         ,              2            ,              65           ,              69           ,              3603
 1            ,              2001         ,              3            ,              65           ,              69           ,              3833
 1            ,              2001         ,              4            ,              65           ,              69           ,              3801
 1            ,              2001         ,              5            ,              65           ,              69           ,              3800
 1            ,              2001         ,              6            ,              65           ,              69           ,              3768
 1            ,              2001         ,              7            ,              65           ,              69           ,              3842
 1            ,              2001         ,              8            ,              65           ,              69           ,              3643
 1            ,              2001         ,              9            ,              65           ,              69           ,              3639
 1            ,              2001         ,              10           ,              65           ,              69           ,              3698
 1            ,              2001         ,              11           ,              65           ,              69           ,              3831
 1            ,              2001         ,              12           ,              65           ,              69           ,              4191
 1            ,              2001         ,              1            ,              70           ,              74           ,              5123
 1            ,              2001         ,              2            ,              70           ,              74           ,              4530
 1            ,              2001         ,              3            ,              70           ,              74           ,              4879
 1            ,              2001         ,              4            ,              70           ,              74           ,              4915
 1            ,              2001         ,              5            ,              70           ,              74           ,              4979
 1            ,              2001         ,              6            ,              70           ,              74           ,              4644
 1            ,              2001         ,              7            ,              70           ,              74           ,              4867
 1            ,              2001         ,              8            ,              70           ,              74           ,              4619
 1            ,              2001         ,              9            ,              70           ,              74           ,              4578
 1            ,              2001         ,              10           ,              70           ,              74           ,              4870
 1            ,              2001         ,              11           ,              70           ,              74           ,              4811
 1            ,              2001         ,              12           ,              70           ,              74           ,              5114
 1            ,              2001         ,              1            ,              75           ,              79           ,              5020
 1            ,              2001         ,              2            ,              75           ,              79           ,              4446
 1            ,              2001         ,              3            ,              75           ,              79           ,              5054
 1            ,              2001         ,              4            ,              75           ,              79           ,              4662
 1            ,              2001         ,              5            ,              75           ,              79           ,              4656
 1            ,              2001         ,              6            ,              75           ,              79           ,              4350
 1            ,              2001         ,              7            ,              75           ,              79           ,              4721
 1            ,              2001         ,              8            ,              75           ,              79           ,              4606
 1            ,              2001         ,              9            ,              75           ,              79           ,              4397
 1            ,              2001         ,              10           ,              75           ,              79           ,              4651
 1            ,              2001         ,              11           ,              75           ,              79           ,              4663
 1            ,              2001         ,              12           ,              75           ,              79           ,              5162
 1            ,              2001         ,              1            ,              80           ,              84           ,              3775
 1            ,              2001         ,              2            ,              80           ,              84           ,              3292
 1            ,              2001         ,              3            ,              80           ,              84           ,              3660
 1            ,              2001         ,              4            ,              80           ,              84           ,              3581
