Geschlecht,Jahr,Monat,AlterVon,AlterBis,Anzahl
 1            ,              2017         ,              7            ,              65           ,              69           ,              807
 1            ,              2017         ,              8            ,              65           ,              69           ,              885
 1            ,              2017         ,              9            ,              65           ,              69           ,              832
 1            ,              2017         ,              10           ,              65           ,              69           ,              800
 1            ,              2017         ,              11           ,              65           ,              69           ,              775
 1            ,              2017         ,              12           ,              65           ,              69           ,              775
 1            ,              2017         ,              13           ,              65           ,              69           ,              785
 1            ,              2017         ,              14           ,              65           ,              69           ,              751
 1            ,              2017         ,              15           ,              65           ,              69           ,              715
 1            ,              2017         ,              16           ,              65           ,              69           ,              690
 1            ,              2017         ,              17           ,              65           ,              69           ,              737
 1            ,              2017         ,              18           ,              65           ,              69           ,              786
 1            ,              2017         ,              19           ,              65           ,              69           ,              753
 1            ,              2017         ,              20           ,              65           ,              69           ,              760
 1            ,              2017         ,              21           ,              65           ,              69           ,              728
 1            ,              2017         ,              22           ,              65           ,              69           ,              738
 1            ,              2017         ,              23           ,              65           ,              69           ,              691
 1            ,              2017         ,              24           ,              65           ,              69           ,              680
 1            ,              2017         ,              25           ,              65           ,              69           ,              729
 1            ,              2017         ,              26           ,              65           ,              69           ,              750
 1            ,              2017         ,              27           ,              65           ,              69           ,              728
 1            ,              2017         ,              28           ,              65           ,              69           ,              700
 1            ,              2017         ,              29           ,              65           ,              69           ,              772
 1            ,              2017         ,              30           ,              65           ,              69           ,              696
 1            ,              2017         ,              31           ,              65           ,              69           ,              762
 1            ,              2017         ,              32           ,              65           ,              69           ,              707
 1            ,              2017         ,              33           ,              65           ,              69           ,              735
 1            ,              2017         ,              34           ,              65           ,              69           ,              718
 1            ,              2017         ,              35           ,              65           ,              69           ,              714
 1            ,              2017         ,              36           ,              65           ,              69           ,              688
 1            ,              2017         ,              37           ,              65           ,              69           ,              753
 1            ,              2017         ,              38           ,              65           ,              69           ,              710
 1            ,              2017         ,              39           ,              65           ,              69           ,              705
 1            ,              2017         ,              40           ,              65           ,              69           ,              691
 1            ,              2017         ,              41           ,              65           ,              69           ,              794
 1            ,              2017         ,              42           ,              65           ,              69           ,              809
 1            ,              2017         ,              43           ,              65           ,              69           ,              773
 1            ,              2017         ,              44           ,              65           ,              69           ,              746
 1            ,              2017         ,              45           ,              65           ,              69           ,              739
 1            ,              2017         ,              46           ,              65           ,              69           ,              786
 1            ,              2017         ,              47           ,              65           ,              69           ,              792
 1            ,              2017         ,              48           ,              65           ,              69           ,              809
 1            ,              2017         ,              49           ,              65           ,              69           ,              786
 1            ,              2017         ,              50           ,              65           ,              69           ,              740
 1            ,              2017         ,              51           ,              65           ,              69           ,              771
 1            ,              2017         ,              52           ,              65           ,              69           ,              825
 1            ,              2017         ,              1            ,              70           ,              74           ,              1005
 1            ,              2017         ,              2            ,              70           ,              74           ,              1054
 1            ,              2017         ,              3            ,              70           ,              74           ,              993
 1            ,              2017         ,              4            ,              70           ,              74           ,              1060
 1            ,              2017         ,              5            ,              70           ,              74           ,              1096
 1            ,              2017         ,              6            ,              70           ,              74           ,              1097
 1            ,              2017         ,              7            ,              70           ,              74           ,              1036
 1            ,              2017         ,              8            ,              70           ,              74           ,              1025
 1            ,              2017         ,              9            ,              70           ,              74           ,              978
 1            ,              2017         ,              10           ,              70           ,              74           ,              940
 1            ,              2017         ,              11           ,              70           ,              74           ,              917
 1            ,              2017         ,              12           ,              70           ,              74           ,              876
 1            ,              2017         ,              13           ,              70           ,              74           ,              820
 1            ,              2017         ,              14           ,              70           ,              74           ,              855
 1            ,              2017         ,              15           ,              70           ,              74           ,              826
 1            ,              2017         ,              16           ,              70           ,              74           ,              851
 1            ,              2017         ,              17           ,              70           ,              74           ,              943
 1            ,              2017         ,              18           ,              70           ,              74           ,              846
 1            ,              2017         ,              19           ,              70           ,              74           ,              865
 1            ,              2017         ,              20           ,              70           ,              74           ,              859
 1            ,              2017         ,              21           ,              70           ,              74           ,              806
 1            ,              2017         ,              22           ,              70           ,              74           ,              859
 1            ,              2017         ,              23           ,              70           ,              74           ,              802
 1            ,              2017         ,              24           ,              70           ,              74           ,              771
 1            ,              2017         ,              25           ,              70           ,              74           ,              837
 1            ,              2017         ,              26           ,              70           ,              74           ,              824
 1            ,              2017         ,              27           ,              70           ,              74           ,              839
 1            ,              2017         ,              28           ,              70           ,              74           ,              798
 1            ,              2017         ,              29           ,              70           ,              74           ,              845
 1            ,              2017         ,              30           ,              70           ,              74           ,              796
 1            ,              2017         ,              31           ,              70           ,              74           ,              806
 1            ,              2017         ,              32           ,              70           ,              74           ,              826
 1            ,              2017         ,              33           ,              70           ,              74           ,              784
 1            ,              2017         ,              34           ,              70           ,              74           ,              811
 1            ,              2017         ,              35           ,              70           ,              74           ,              806
 1            ,              2017         ,              36           ,              70           ,              74           ,              775
 1            ,              2017         ,              37           ,              70           ,              74           ,              788
 1            ,              2017         ,              38           ,              70           ,              74           ,              870
 1            ,              2017         ,              39           ,              70           ,              74           ,              810
 1            ,              2017         ,              40           ,              70           ,              74           ,              817
 1            ,              2017         ,              41           ,              70           ,              74           ,              820
 1            ,              2017         ,              42           ,              70           ,              74           ,              873
 1            ,              2017         ,              43           ,              70           ,              74           ,              845
 1            ,              2017         ,              44           ,              70           ,              74           ,              821
 1            ,              2017         ,              45           ,              70           ,              74           ,              814
 1            ,              2017         ,              46           ,              70           ,              74           ,              883
 1            ,              2017         ,              47           ,              70           ,              74           ,              904
 1            ,              2017         ,              48           ,              70           ,              74           ,              892
 1            ,              2017         ,              49           ,              70           ,              74           ,              911
 1            ,              2017         ,              50           ,              70           ,              74           ,              904
 1            ,              2017         ,              51           ,              70           ,              74           ,              890
 1            ,              2017         ,              52           ,              70           ,              74           ,              829
 1            ,              2017         ,              1            ,              75           ,              79           ,              1759
 1            ,              2017         ,              2            ,              75           ,              79           ,              1869
 1            ,              2017         ,              3            ,              75           ,              79           ,              1869
 1            ,              2017         ,              4            ,              75           ,              79           ,              1836
 1            ,              2017         ,              5            ,              75           ,              79           ,              1954
 1            ,              2017         ,              6            ,              75           ,              79           ,              1903
 1            ,              2017         ,              7            ,              75           ,              79           ,              1989
 1            ,              2017         ,              8            ,              75           ,              79           ,              1847
 1            ,              2017         ,              9            ,              75           ,              79           ,              1777
 1            ,              2017         ,              10           ,              75           ,              79           ,              1610
 1            ,              2017         ,              11           ,              75           ,              79           ,              1616
 1            ,              2017         ,              12           ,              75           ,              79           ,              1562
 1            ,              2017         ,              13           ,              75           ,              79           ,              1622
 1            ,              2017         ,              14           ,              75           ,              79           ,              1435
 1            ,              2017         ,              15           ,              75           ,              79           ,              1459
 1            ,              2017         ,              16           ,              75           ,              79           ,              1466
 1            ,              2017         ,              17           ,              75           ,              79           ,              1518
 1            ,              2017         ,              18           ,              75           ,              79           ,              1452
 1            ,              2017         ,              19           ,              75           ,              79           ,              1539
 1            ,              2017         ,              20           ,              75           ,              79           ,              1466
 1            ,              2017         ,              21           ,              75           ,              79           ,              1416
 1            ,              2017         ,              22           ,              75           ,              79           ,              1477
 1            ,              2017         ,              23           ,              75           ,              79           ,              1335
 1            ,              2017         ,              24           ,              75           ,              79           ,              1442
 1            ,              2017         ,              25           ,              75           ,              79           ,              1446
 1            ,              2017         ,              26           ,              75           ,              79           ,              1390
 1            ,              2017         ,              27           ,              75           ,              79           ,              1440
 1            ,              2017         ,              28           ,              75           ,              79           ,              1338
 1            ,              2017         ,              29           ,              75           ,              79           ,              1493
 1            ,              2017         ,              30           ,              75           ,              79           ,              1430
 1            ,              2017         ,              31           ,              75           ,              79           ,              1438
 1            ,              2017         ,              32           ,              75           ,              79           ,              1355
 1            ,              2017         ,              33           ,              75           ,              79           ,              1338
 1            ,              2017         ,              34           ,              75           ,              79           ,              1324
 1            ,              2017         ,              35           ,              75           ,              79           ,              1330
 1            ,              2017         ,              36           ,              75           ,              79           ,              1368
 1            ,              2017         ,              37           ,              75           ,              79           ,              1465
 1            ,              2017         ,              38           ,              75           ,              79           ,              1409
 1            ,              2017         ,              39           ,              75           ,              79           ,              1523
 1            ,              2017         ,              40           ,              75           ,              79           ,              1428
 1            ,              2017         ,              41           ,              75           ,              79           ,              1488
 1            ,              2017         ,              42           ,              75           ,              79           ,              1384
 1            ,              2017         ,              43           ,              75           ,              79           ,              1462
 1            ,              2017         ,              44           ,              75           ,              79           ,              1451
 1            ,              2017         ,              45           ,              75           ,              79           ,              1523
 1            ,              2017         ,              46           ,              75           ,              79           ,              1459
 1            ,              2017         ,              47           ,              75           ,              79           ,              1432
 1            ,              2017         ,              48           ,              75           ,              79           ,              1562
 1            ,              2017         ,              49           ,              75           ,              79           ,              1594
 1            ,              2017         ,              50           ,              75           ,              79           ,              1627
 1            ,              2017         ,              51           ,              75           ,              79           ,              1576
 1            ,              2017         ,              52           ,              75           ,              79           ,              1581
 1            ,              2017         ,              1            ,              80           ,              84           ,              1861
 1            ,              2017         ,              2            ,              80           ,              84           ,              1957
 1            ,              2017         ,              3            ,              80           ,              84           ,              1850
 1            ,              2017         ,              4            ,              80           ,              84           ,              2021
 1            ,              2017         ,              5            ,              80           ,              84           ,              2024
 1            ,              2017         ,              6            ,              80           ,              84           ,              2029
 1            ,              2017         ,              7            ,              80           ,              84           ,              2030
 1            ,              2017         ,              8            ,              80           ,              84           ,              1929
 1            ,              2017         ,              9            ,              80           ,              84           ,              1878
 1            ,              2017         ,              10           ,              80           ,              84           ,              1674
 1            ,              2017         ,              11           ,              80           ,              84           ,              1642
 1            ,              2017         ,              12           ,              80           ,              84           ,              1658
 1            ,              2017         ,              13           ,              80           ,              84           ,              1618
 1            ,              2017         ,              14           ,              80           ,              84           ,              1541
 1            ,              2017         ,              15           ,              80           ,              84           ,              1496
 1            ,              2017         ,              16           ,              80           ,              84           ,              1482
 1            ,              2017         ,              17           ,              80           ,              84           ,              1583
 1            ,              2017         ,              18           ,              80           ,              84           ,              1495
 1            ,              2017         ,              19           ,              80           ,              84           ,              1567
 1            ,              2017         ,              20           ,              80           ,              84           ,              1519
 1            ,              2017         ,              21           ,              80           ,              84           ,              1469
 1            ,              2017         ,              22           ,              80           ,              84           ,              1486
 1            ,              2017         ,              23           ,              80           ,              84           ,              1396
 1            ,              2017         ,              24           ,              80           ,              84           ,              1425
 1            ,              2017         ,              25           ,              80           ,              84           ,              1490
 1            ,              2017         ,              26           ,              80           ,              84           ,              1424
 1            ,              2017         ,              27           ,              80           ,              84           ,              1470
 1            ,              2017         ,              28           ,              80           ,              84           ,              1376
 1            ,              2017         ,              29           ,              80           ,              84           ,              1487
 1            ,              2017         ,              30           ,              80           ,              84           ,              1402
 1            ,              2017         ,              31           ,              80           ,              84           ,              1443
 1            ,              2017         ,              32           ,              80           ,              84           ,              1356
 1            ,              2017         ,              33           ,              80           ,              84           ,              1423
 1            ,              2017         ,              34           ,              80           ,              84           ,              1422
 1            ,              2017         ,              35           ,              80           ,              84           ,              1460
 1            ,              2017         ,              36           ,              80           ,              84           ,              1399
 1            ,              2017         ,              37           ,              80           ,              84           ,              1519
 1            ,              2017         ,              38           ,              80           ,              84           ,              1447
 1            ,              2017         ,              39           ,              80           ,              84           ,              1518
 1            ,              2017         ,              40           ,              80           ,              84           ,              1508
 1            ,              2017         ,              41           ,              80           ,              84           ,              1651
 1            ,              2017         ,              42           ,              80           ,              84           ,              1603
 1            ,              2017         ,              43           ,              80           ,              84           ,              1470
 1            ,              2017         ,              44           ,              80           ,              84           ,              1532
 1            ,              2017         ,              45           ,              80           ,              84           ,              1596
 1            ,              2017         ,              46           ,              80           ,              84           ,              1613
 1            ,              2017         ,              47           ,              80           ,              84           ,              1618
 1            ,              2017         ,              48           ,              80           ,              84           ,              1594
 1            ,              2017         ,              49           ,              80           ,              84           ,              1679
 1            ,              2017         ,              50           ,              80           ,              84           ,              1830
 1            ,              2017         ,              51           ,              80           ,              84           ,              1701
 1            ,              2017         ,              52           ,              80           ,              84           ,              1687
 1            ,              2017         ,              1            ,              85           ,              89           ,              1657
 1            ,              2017         ,              2            ,              85           ,              89           ,              1760
 1            ,              2017         ,              3            ,              85           ,              89           ,              1708
 1            ,              2017         ,              4            ,              85           ,              89           ,              1810
 1            ,              2017         ,              5            ,              85           ,              89           ,              1923
 1            ,              2017         ,              6            ,              85           ,              89           ,              1853
 1            ,              2017         ,              7            ,              85           ,              89           ,              1825
 1            ,              2017         ,              8            ,              85           ,              89           ,              1845
 1            ,              2017         ,              9            ,              85           ,              89           ,              1670
 1            ,              2017         ,              10           ,              85           ,              89           ,              1538
 1            ,              2017         ,              11           ,              85           ,              89           ,              1429
 1            ,              2017         ,              12           ,              85           ,              89           ,              1290
 1            ,              2017         ,              13           ,              85           ,              89           ,              1418
 1            ,              2017         ,              14           ,              85           ,              89           ,              1319
 1            ,              2017         ,              15           ,              85           ,              89           ,              1268
 1            ,              2017         ,              16           ,              85           ,              89           ,              1282
 1            ,              2017         ,              17           ,              85           ,              89           ,              1351
 1            ,              2017         ,              18           ,              85           ,              89           ,              1342
 1            ,              2017         ,              19           ,              85           ,              89           ,              1306
 1            ,              2017         ,              20           ,              85           ,              89           ,              1394
 1            ,              2017         ,              21           ,              85           ,              89           ,              1264
 1            ,              2017         ,              22           ,              85           ,              89           ,              1268
 1            ,              2017         ,              23           ,              85           ,              89           ,              1213
 1            ,              2017         ,              24           ,              85           ,              89           ,              1224
 1            ,              2017         ,              25           ,              85           ,              89           ,              1268
 1            ,              2017         ,              26           ,              85           ,              89           ,              1216
 1            ,              2017         ,              27           ,              85           ,              89           ,              1246
 1            ,              2017         ,              28           ,              85           ,              89           ,              1210
 1            ,              2017         ,              29           ,              85           ,              89           ,              1298
 1            ,              2017         ,              30           ,              85           ,              89           ,              1230
 1            ,              2017         ,              31           ,              85           ,              89           ,              1256
 1            ,              2017         ,              32           ,              85           ,              89           ,              1153
 1            ,              2017         ,              33           ,              85           ,              89           ,              1111
 1            ,              2017         ,              34           ,              85           ,              89           ,              1200
 1            ,              2017         ,              35           ,              85           ,              89           ,              1195
 1            ,              2017         ,              36           ,              85           ,              89           ,              1216
 1            ,              2017         ,              37           ,              85           ,              89           ,              1245
 1            ,              2017         ,              38           ,              85           ,              89           ,              1276
 1            ,              2017         ,              39           ,              85           ,              89           ,              1280
 1            ,              2017         ,              40           ,              85           ,              89           ,              1291
 1            ,              2017         ,              41           ,              85           ,              89           ,              1330
 1            ,              2017         ,              42           ,              85           ,              89           ,              1308
 1            ,              2017         ,              43           ,              85           ,              89           ,              1386
 1            ,              2017         ,              44           ,              85           ,              89           ,              1263
 1            ,              2017         ,              45           ,              85           ,              89           ,              1391
 1            ,              2017         ,              46           ,              85           ,              89           ,              1370
 1            ,              2017         ,              47           ,              85           ,              89           ,              1393
 1            ,              2017         ,              48           ,              85           ,              89           ,              1409
 1            ,              2017         ,              49           ,              85           ,              89           ,              1485
 1            ,              2017         ,              50           ,              85           ,              89           ,              1449
 1            ,              2017         ,              51           ,              85           ,              89           ,              1454
 1            ,              2017         ,              52           ,              85           ,              89           ,              1525
 1            ,              2017         ,              1            ,              90           ,              94           ,              891
 1            ,              2017         ,              2            ,              90           ,              94           ,              1047
 1            ,              2017         ,              3            ,              90           ,              94           ,              905
 1            ,              2017         ,              4            ,              90           ,              94           ,              898
 1            ,              2017         ,              5            ,              90           ,              94           ,              1035
 1            ,              2017         ,              6            ,              90           ,              94           ,              993
 1            ,              2017         ,              7            ,              90           ,              94           ,              971
 1            ,              2017         ,              8            ,              90           ,              94           ,              944
 1            ,              2017         ,              9            ,              90           ,              94           ,              880
 1            ,              2017         ,              10           ,              90           ,              94           ,              744
 1            ,              2017         ,              11           ,              90           ,              94           ,              753
 1            ,              2017         ,              12           ,              90           ,              94           ,              655
 1            ,              2017         ,              13           ,              90           ,              94           ,              698
 1            ,              2017         ,              14           ,              90           ,              94           ,              688
 1            ,              2017         ,              15           ,              90           ,              94           ,              626
 1            ,              2017         ,              16           ,              90           ,              94           ,              679
 1            ,              2017         ,              17           ,              90           ,              94           ,              696
 1            ,              2017         ,              18           ,              90           ,              94           ,              656
 1            ,              2017         ,              19           ,              90           ,              94           ,              689
 1            ,              2017         ,              20           ,              90           ,              94           ,              655
 1            ,              2017         ,              21           ,              90           ,              94           ,              632
 1            ,              2017         ,              22           ,              90           ,              94           ,              642
 1            ,              2017         ,              23           ,              90           ,              94           ,              616
 1            ,              2017         ,              24           ,              90           ,              94           ,              634
 1            ,              2017         ,              25           ,              90           ,              94           ,              666
 1            ,              2017         ,              26           ,              90           ,              94           ,              611
 1            ,              2017         ,              27           ,              90           ,              94           ,              647
 1            ,              2017         ,              28           ,              90           ,              94           ,              582
 1            ,              2017         ,              29           ,              90           ,              94           ,              549
 1            ,              2017         ,              30           ,              90           ,              94           ,              594
 1            ,              2017         ,              31           ,              90           ,              94           ,              616
 1            ,              2017         ,              32           ,              90           ,              94           ,              560
 1            ,              2017         ,              33           ,              90           ,              94           ,              617
 1            ,              2017         ,              34           ,              90           ,              94           ,              649
 1            ,              2017         ,              35           ,              90           ,              94           ,              610
 1            ,              2017         ,              36           ,              90           ,              94           ,              606
 1            ,              2017         ,              37           ,              90           ,              94           ,              632
 1            ,              2017         ,              38           ,              90           ,              94           ,              624
 1            ,              2017         ,              39           ,              90           ,              94           ,              647
 1            ,              2017         ,              40           ,              90           ,              94           ,              637
 1            ,              2017         ,              41           ,              90           ,              94           ,              725
 1            ,              2017         ,              42           ,              90           ,              94           ,              700
 1            ,              2017         ,              43           ,              90           ,              94           ,              710
 1            ,              2017         ,              44           ,              90           ,              94           ,              696
 1            ,              2017         ,              45           ,              90           ,              94           ,              691
 1            ,              2017         ,              46           ,              90           ,              94           ,              746
 1            ,              2017         ,              47           ,              90           ,              94           ,              714
 1            ,              2017         ,              48           ,              90           ,              94           ,              749
 1            ,              2017         ,              49           ,              90           ,              94           ,              724
 1            ,              2017         ,              50           ,              90           ,              94           ,              713
 1            ,              2017         ,              51           ,              90           ,              94           ,              749
 1            ,              2017         ,              52           ,              90           ,              94           ,              784
 1            ,              2017         ,              1            ,              95           ,              100          ,              213
 1            ,              2017         ,              2            ,              95           ,              100          ,              269
 1            ,              2017         ,              3            ,              95           ,              100          ,              252
 1            ,              2017         ,              4            ,              95           ,              100          ,              284
